"ROW_ID","ORDER_ID","ORDER_DATE","SHIP_DATE","CITY","PRODUCT_NAME","SALES","QUANTITY","DISCOUNT","PROFIT","DA","WK","BW","MO","QU","HY","YE"
7338,"CA-2017-165155","9/21/2017","9/23/2017","Los Angeles","Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",15.51,1,0,3.8775,"","","","","","",""
7339,"CA-2014-163412","12/20/2014","12/23/2014","New York City","Harbour Creations 67200 Series Stacking Chairs",192.186,3,0.1,36.3018,"","","","","","",""
7340,"CA-2015-159590","7/18/2015","7/21/2015","New York City","Newell 32",5.76,2,0,1.6128,"D166","WK24","BW12","M06","Q01","H01","Y01"
7341,"CA-2014-116190","7/26/2014","8/1/2014","Atlanta","Metal Folding Chairs, Beige, 4/Carton",67.88,2,0,18.3276,"","","","","","",""
7342,"CA-2014-116190","7/26/2014","8/1/2014","Atlanta","Avery 485",162.89,13,0,76.5583,"","","","","","",""
7343,"CA-2014-116190","7/26/2014","8/1/2014","Atlanta","DAX Cubicle Frames, 8-1/2 x 11",25.71,3,0,9.2556,"","","","","","",""
7344,"CA-2014-168473","12/26/2014","1/1/2015","New York City","Fellowes Bankers Box Stor/Drawer Steel Plus",191.88,6,0,19.188,"","","","M01","Q01","H01","Y01"
7345,"CA-2017-168389","12/11/2017","12/17/2017","Jacksonville","BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables",721.875,6,0.45,-420,"","","","","","",""
7346,"CA-2017-168389","12/11/2017","12/17/2017","Jacksonville","Motorola HK250 Universal Bluetooth Headset",73.568,4,0.2,-16.5528,"","","","","","",""
7347,"CA-2017-168389","12/11/2017","12/17/2017","Jacksonville","Stanley Bostitch Contemporary Electric Pencil Sharpeners",13.584,1,0.2,1.3584,"","","","","","",""
7348,"CA-2017-168389","12/11/2017","12/17/2017","Jacksonville","Global Geo Office Task Chair, Gray",64.784,1,0.2,-12.147,"","","","","","",""
7349,"CA-2014-130421","3/3/2014","3/7/2014","Houston","3.6 Cubic Foot Counter Height Office Refrigerator",176.772,3,0.8,-459.6072,"","","","","","",""
7350,"CA-2017-142125","10/21/2017","10/27/2017","Milwaukee","GBC Instant Report Kit",38.82,6,0,19.41,"","","","","","",""
7351,"CA-2017-142125","10/21/2017","10/27/2017","Milwaukee","Acco 3-Hole Punch",21.9,5,0,10.512,"","","","","","",""
7352,"CA-2017-141138","11/10/2017","11/16/2017","Modesto","Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive",111.79,7,0,43.5981,"","","","","","",""
7353,"CA-2017-152135","3/16/2017","3/18/2017","Lakewood","Geemarc AmpliPOWER60",445.44,8,0.4,-81.664,"","","","","","",""
7354,"CA-2016-151974","9/22/2016","9/29/2016","Philadelphia","Avery 476",16.52,5,0.2,5.369,"","","","M11","Q03","H02","Y02"
7355,"CA-2017-154102","2/6/2017","2/13/2017","San Francisco","Xerox 1947",29.9,5,0,13.455,"","","","","","",""
7356,"CA-2015-139780","12/31/2015","1/2/2016","Detroit","Fellowes Presentation Covers for Comb Binding Machines",116.4,8,0,52.38,"D331","WK48","BW24","M12","Q03","H02","Y02"
7357,"CA-2016-114748","10/9/2016","10/14/2016","Phoenix","Newell 310",1.408,1,0.2,0.1584,"","","","M11","Q03","H02","Y02"
7358,"CA-2016-114748","10/9/2016","10/14/2016","Phoenix","Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",169.568,2,0.2,0,"","","","M11","Q03","H02","Y02"
7359,"US-2014-115189","12/30/2014","1/3/2015","Philadelphia","ClearSounds CSC500 Amplified Spirit Phone Corded phone",251.964,6,0.4,-50.3928,"","","","M01","Q01","H01","Y01"
7360,"US-2014-115189","12/30/2014","1/3/2015","Philadelphia","Hon 5100 Series Wood Tables",523.764,3,0.4,-192.0468,"","","","M01","Q01","H01","Y01"
7361,"CA-2016-163594","4/12/2016","4/14/2016","Los Angeles","Xerox 206",19.44,3,0,9.3312,"D433","WK62","BW31","M15","Q03","H02","Y02"
7362,"CA-2016-163594","4/12/2016","4/14/2016","Los Angeles","Global Geo Office Task Chair, Gray",194.352,3,0.2,-36.441,"D433","WK62","BW31","M15","Q03","H02","Y02"
7363,"CA-2016-163594","4/12/2016","4/14/2016","Los Angeles","Aluminum Screw Posts",36.624,3,0.2,13.734,"D433","WK62","BW31","M15","Q03","H02","Y02"
7364,"CA-2016-127243","11/28/2016","12/4/2016","Philadelphia","Wireless Extenders zBoost YX545 SOHO Signal Booster",340.182,3,0.4,-73.7061,"","","","M11","Q03","H02","Y02"
7365,"CA-2016-127243","11/28/2016","12/4/2016","Philadelphia","Translucent Push Pins by OIC",12.672,8,0.2,2.6928,"","","","M11","Q03","H02","Y02"
7366,"CA-2016-127243","11/28/2016","12/4/2016","Philadelphia","GBC Plasticlear Binding Covers",6.888,2,0.7,-5.0512,"","","","M11","Q03","H02","Y02"
7367,"CA-2016-127243","11/28/2016","12/4/2016","Philadelphia","Tennsco Commercial Shelving",32.544,2,0.2,-7.7292,"","","","M11","Q03","H02","Y02"
7368,"CA-2016-127243","11/28/2016","12/4/2016","Philadelphia","Situations Contoured Folding Chairs, 4/Set",347.802,7,0.3,-24.843,"","","","M11","Q03","H02","Y02"
7369,"CA-2017-161851","4/15/2017","4/17/2017","Miami","VariCap6 Expandable Binder",15.57,3,0.7,-11.937,"","","","","","",""
7370,"CA-2015-110345","3/9/2015","3/11/2015","Raleigh","Avery 514",4.608,2,0.2,1.6704,"D034","WK05","","M02","Q01","H01","Y01"
7371,"CA-2014-107769","10/28/2014","11/1/2014","Garden City","Digium D40 VoIP phone",257.98,2,0,74.8142,"","","","","","",""
7372,"US-2017-123862","1/7/2017","1/9/2017","Long Beach","Eldon Fold 'N Roll Cart System",153.78,11,0,44.5962,"","","","","","",""
7373,"US-2017-123862","1/7/2017","1/9/2017","Long Beach","Tennsco Commercial Shelving",61.02,3,0,0.6102,"","","","","","",""
7374,"US-2017-123862","1/7/2017","1/9/2017","Long Beach","Acme Galleria Hot Forged Steel Scissors with Colored Handles",110.11,7,0,31.9319,"","","","","","",""
7375,"US-2017-123862","1/7/2017","1/9/2017","Long Beach","Staples",7.89,1,0,3.5505,"","","","","","",""
7376,"CA-2017-100580","8/13/2017","8/20/2017","San Diego","GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",36.024,3,0.2,11.7078,"","","","","","",""
7377,"US-2017-145597","11/2/2017","11/5/2017","Bloomington","Stanley Bostitch Contemporary Electric Pencil Sharpeners",54.336,4,0.2,5.4336,"","","","","","",""
7378,"CA-2014-132787","9/19/2014","9/23/2014","Seattle","Decoflex Hanging Personal Folder File, Blue",92.52,6,0,24.9804,"","","","","","",""
7379,"CA-2015-136224","5/31/2015","5/31/2015","Fayetteville","Newell 347",10.272,3,0.2,1.1556,"D115","WK17","","M04","Q01","H01","Y01"
7380,"CA-2016-105732","9/13/2016","9/18/2016","Omaha","Rogers Jumbo File, Granite",40.74,3,0,0.4074,"","","","M11","Q03","H02","Y02"
7381,"CA-2016-105732","9/13/2016","9/18/2016","Omaha","Avery 49",14.4,5,0,7.056,"","","","M11","Q03","H02","Y02"
7382,"CA-2016-105732","9/13/2016","9/18/2016","Omaha","BlueLounge Milo Smartphone Stand, White/Metallic",149.95,5,0,41.986,"","","","M11","Q03","H02","Y02"
7383,"CA-2016-105732","9/13/2016","9/18/2016","Omaha","Elite 5"" Scissors",16.9,2,0,5.07,"","","","M11","Q03","H02","Y02"
7384,"CA-2016-105732","9/13/2016","9/18/2016","Omaha","Things To Do Today Pad",17.61,3,0,8.4528,"","","","M11","Q03","H02","Y02"
7385,"CA-2016-105732","9/13/2016","9/18/2016","Omaha","Harmony Air Purifier",378,2,0,136.08,"","","","M11","Q03","H02","Y02"
7386,"CA-2016-105732","9/13/2016","9/18/2016","Omaha","Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",17.64,3,0,8.6436,"","","","M11","Q03","H02","Y02"
7387,"CA-2016-105732","9/13/2016","9/18/2016","Omaha","Fellowes Mobile File Cart, Black",373.08,6,0,100.7316,"","","","M11","Q03","H02","Y02"
7388,"CA-2016-105732","9/13/2016","9/18/2016","Omaha","Electrix Architect's Clamp-On Swing Arm Lamp, Black",1336.44,14,0,387.5676,"","","","M11","Q03","H02","Y02"
7389,"CA-2016-105732","9/13/2016","9/18/2016","Omaha","Mediabridge Sport Armband iPhone 5s",29.97,3,0,0.2997,"","","","M11","Q03","H02","Y02"
7390,"CA-2017-108035","11/29/2017","12/3/2017","Chattanooga","Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",390.368,2,0.2,48.796,"","","","","","",""
7391,"CA-2017-108035","11/29/2017","12/3/2017","Chattanooga","Executive Impressions 13"" Chairman Wall Clock",101.52,5,0.2,19.035,"","","","","","",""
7392,"CA-2017-160031","12/4/2017","12/7/2017","Fairfield","IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",74.352,3,0.2,23.235,"","","","","","",""
7393,"CA-2017-147844","5/2/2017","5/6/2017","Los Angeles","Adams ""While You Were Out"" Message Pads",15.7,5,0,7.065,"","","","","","",""
7394,"CA-2017-147844","5/2/2017","5/6/2017","Los Angeles","Newell 34",59.52,3,0,15.4752,"","","","","","",""
7395,"CA-2017-147844","5/2/2017","5/6/2017","Los Angeles","Adams Phone Message Book, 200 Message Capacity, 8 1/16�? x 11�?",34.4,5,0,15.824,"","","","","","",""
7396,"CA-2016-110975","12/25/2016","12/30/2016","New York City","Bevis Oval Conference Table, Walnut",313.176,2,0.4,-120.0508,"","","","M11","Q03","H02","Y02"
7397,"CA-2016-110975","12/25/2016","12/30/2016","New York City","Hon 4070 Series Pagoda Round Back Stacking Chairs",866.646,3,0.1,173.3292,"","","","M11","Q03","H02","Y02"
7398,"CA-2014-141649","9/30/2014","9/30/2014","Fairfield","Eureka Sanitaire  Commercial Upright",795.408,6,0.2,59.6556,"","","","","","",""
7399,"CA-2014-124807","7/12/2014","7/15/2014","Chicago","Xerox 1949",35.856,9,0.2,12.9978,"","","","","","",""
7400,"CA-2014-124807","7/12/2014","7/15/2014","Chicago","Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",23.84,4,0.2,3.278,"","","","","","",""
7401,"CA-2016-110009","9/8/2016","9/13/2016","Seattle","Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",43.13,1,0,14.6642,"","","","M11","Q03","H02","Y02"
7402,"CA-2016-110009","9/8/2016","9/13/2016","Seattle","Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",30.87,7,0,14.2002,"","","","M11","Q03","H02","Y02"
7403,"CA-2017-168172","8/6/2017","8/10/2017","New York City","Acme 10"" Easy Grip Assistive Scissors",70.12,4,0,21.036,"","","","","","",""
7404,"CA-2015-100146","5/14/2015","5/19/2015","Camarillo","Bush Andora Bookcase, Maple/Graphite Gray Finish",509.9575,5,0.15,41.9965,"D103","WK15","","M04","Q01","H01","Y01"
7405,"CA-2015-100146","5/14/2015","5/19/2015","Camarillo","Dana Halogen Swing-Arm Architect Lamp",122.91,3,0,34.4148,"D103","WK15","","M04","Q01","H01","Y01"
7406,"CA-2015-100146","5/14/2015","5/19/2015","Camarillo","Novimex Fabric Task Chair",97.568,2,0.2,-6.098,"D103","WK15","","M04","Q01","H01","Y01"
7407,"CA-2015-100146","5/14/2015","5/19/2015","Camarillo","Global Leather and Oak Executive Chair, Black",722.352,3,0.2,81.2646,"D103","WK15","","M04","Q01","H01","Y01"
7408,"CA-2017-152079","1/20/2017","1/21/2017","Chicago","Avery File Folder Labels",11.52,5,0.2,4.176,"","","","","","",""
7409,"CA-2016-129728","5/30/2016","6/6/2016","Los Angeles","36X48 HARDFLOOR CHAIRMAT",167.84,8,0,11.7488,"D486","WK70","BW35","M17","Q03","H02","Y02"
7410,"CA-2014-121769","4/8/2014","4/12/2014","Toledo","Riverside Furniture Stanwyck Manor Table Series",172.11,1,0.4,-94.6605,"","","","","","",""
7411,"CA-2014-103058","7/23/2014","7/24/2014","New York City","Case Logic 2.4GHz Wireless Keyboard",99.98,2,0,7.9984,"","","","","","",""
7412,"CA-2017-121125","5/30/2017","6/3/2017","Tigard","LG G3",156.792,1,0.2,17.6391,"","","","","","",""
7413,"CA-2017-121125","5/30/2017","6/3/2017","Tigard","SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card",35.36,2,0.2,-3.094,"","","","","","",""
7414,"CA-2017-121125","5/30/2017","6/3/2017","Tigard","Tensor Brushed Steel Torchiere Floor Lamp",13.592,1,0.2,-0.3398,"","","","","","",""
7415,"US-2016-114013","3/13/2016","3/15/2016","Philadelphia","SAFCO Arco Folding Chair",386.68,2,0.3,-5.524,"D403","WK58","BW29","M14","Q03","H02","Y02"
7416,"US-2016-114013","3/13/2016","3/15/2016","Philadelphia","Kensington Expert Mouse Optical USB Trackball for PC or Mac",379.96,5,0.2,47.495,"D403","WK58","BW29","M14","Q03","H02","Y02"
7417,"US-2016-114013","3/13/2016","3/15/2016","Philadelphia","Polycom CX600 IP Phone VoIP phone",539.91,3,0.4,-116.9805,"D403","WK58","BW29","M14","Q03","H02","Y02"
7418,"US-2016-114013","3/13/2016","3/15/2016","Philadelphia","Speediset Carbonless Redi-Letter 7"" x 8 1/2""",41.24,5,0.2,13.9185,"D403","WK58","BW29","M14","Q03","H02","Y02"
7419,"US-2016-114013","3/13/2016","3/15/2016","Philadelphia","Ibico EB-19 Dual Function Manual Binding System",51.897,1,0.7,-41.5176,"D403","WK58","BW29","M14","Q03","H02","Y02"
7420,"US-2016-114013","3/13/2016","3/15/2016","Philadelphia","SAFCO Commercial Wire Shelving, Black",552.56,5,0.2,-138.14,"D403","WK58","BW29","M14","Q03","H02","Y02"
7421,"US-2016-114013","3/13/2016","3/15/2016","Philadelphia","GBC VeloBind Cover Sets",23.16,5,0.7,-15.44,"D403","WK58","BW29","M14","Q03","H02","Y02"
7422,"US-2016-114013","3/13/2016","3/15/2016","Philadelphia","Space Solutions Industrial Galvanized Steel Shelving.",126.08,2,0.2,-28.368,"D403","WK58","BW29","M14","Q03","H02","Y02"
7423,"US-2016-114013","3/13/2016","3/15/2016","Philadelphia","Okidata MB491 Multifunction Printer",449.1,3,0.7,-643.71,"D403","WK58","BW29","M14","Q03","H02","Y02"
7424,"CA-2017-135069","4/10/2017","4/14/2017","Philadelphia","Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection",195.104,4,0.2,21.9492,"","","","","","",""
7425,"CA-2017-135069","4/10/2017","4/14/2017","Philadelphia","Linden 10"" Round Wall Clock, Black",36.672,3,0.2,6.4176,"","","","","","",""
7426,"CA-2016-101693","6/25/2016","6/27/2016","Houston","Global Value Mid-Back Manager's Chair, Gray",85.246,2,0.3,-6.089,"D507","WK73","BW37","M17","Q03","H02","Y02"
7427,"CA-2016-101693","6/25/2016","6/27/2016","Houston","Eldon Executive Woodline II Cherry Finish Desk Accessories",32.712,2,0.6,-26.1696,"D507","WK73","BW37","M17","Q03","H02","Y02"
7428,"US-2014-164763","3/17/2014","3/21/2014","Jackson","Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",11.43,3,0,5.3721,"","","","","","",""
7429,"US-2014-164763","3/17/2014","3/21/2014","Jackson","GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",30.44,2,0,14.9156,"","","","","","",""
7430,"US-2014-164763","3/17/2014","3/21/2014","Jackson","Xerox 1957",12.96,2,0,6.3504,"","","","","","",""
7431,"US-2014-164763","3/17/2014","3/21/2014","Jackson","EcoTones Memo Sheets",16,4,0,7.68,"","","","","","",""
7432,"US-2014-164763","3/17/2014","3/21/2014","Jackson","Belkin 6 Outlet Metallic Surge Strip",32.67,3,0,8.4942,"","","","","","",""
7433,"CA-2014-161249","8/9/2014","8/13/2014","Phoenix","Super Bands, 12/Pack",4.464,3,0.2,-0.9486,"","","","","","",""
7434,"CA-2014-161249","8/9/2014","8/13/2014","Phoenix","Avery Hole Reinforcements",9.345,5,0.7,-6.5415,"","","","","","",""
7435,"CA-2015-148180","7/26/2015","7/31/2015","Oxnard","Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",9.144,3,0.2,3.0861,"D176","WK26","BW13","M06","Q01","H01","Y01"
7436,"CA-2015-148180","7/26/2015","7/31/2015","Oxnard","Tuff Stuff Recycled Round Ring Binders",23.136,6,0.2,8.3868,"D176","WK26","BW13","M06","Q01","H01","Y01"
7437,"CA-2015-148180","7/26/2015","7/31/2015","Oxnard","Newell 334",99.2,5,0,25.792,"D176","WK26","BW13","M06","Q01","H01","Y01"
7438,"CA-2014-165568","2/15/2014","2/19/2014","Seattle","Pressboard Data Binders by Wilson Jones",21.36,5,0.2,7.209,"","","","","","",""
7439,"CA-2015-145457","3/24/2015","3/27/2015","Covington","Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",46.9,5,0,13.132,"D050","WK08","","M02","Q01","H01","Y01"
7440,"US-2017-163657","9/2/2017","9/6/2017","Los Angeles","Acco Translucent Poly Ring Binders",18.72,5,0.2,6.552,"","","","","","",""
7441,"US-2017-163657","9/2/2017","9/6/2017","Los Angeles","Hon 2111 Invitation Series Straight Table",236.528,2,0.2,-2.9566,"","","","","","",""
7442,"CA-2015-120446","11/16/2015","11/18/2015","San Diego","Avery 51",18.9,3,0,8.694,"D286","WK41","BW21","M10","Q01","H01","Y01"
7443,"CA-2014-109932","12/9/2014","12/11/2014","Brownsville","Xerox 195",10.688,2,0.2,3.7408,"","","","","","",""
7444,"CA-2014-109932","12/9/2014","12/11/2014","Brownsville","Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",237.096,3,0.2,20.7459,"","","","","","",""
7445,"CA-2017-127474","2/3/2017","2/7/2017","Chicago","Xerox 2",5.184,1,0.2,1.8144,"","","","","","",""
7446,"CA-2017-127474","2/3/2017","2/7/2017","Chicago","Xerox 1893",65.584,2,0.2,23.7742,"","","","","","",""
7447,"CA-2017-127474","2/3/2017","2/7/2017","Chicago","Eldon Cleatmat Chair Mats for Medium Pile Carpets",22.2,1,0.6,-26.085,"","","","","","",""
7448,"CA-2017-127474","2/3/2017","2/7/2017","Chicago","Xerox 189",419.4,5,0.2,146.79,"","","","","","",""
7449,"CA-2017-115448","11/11/2017","11/14/2017","Knoxville","Executive Impressions 14"" Contract Wall Clock",88.92,5,0.2,14.4495,"","","","","","",""
7450,"CA-2017-105669","9/17/2017","9/22/2017","Houston","Newell Chalk Holder",9.912,3,0.2,3.2214,"","","","","","",""
7451,"CA-2017-105669","9/17/2017","9/22/2017","Houston","Global Wood Trimmed Manager's Task Chair, Khaki",318.43,5,0.3,-77.333,"","","","","","",""
7452,"CA-2017-105669","9/17/2017","9/22/2017","Houston","Wilson Jones “Snap�? Scratch Pad Binder Tool for Ring Binders",5.8,5,0.8,-10.15,"","","","","","",""
7453,"CA-2017-105669","9/17/2017","9/22/2017","Houston","Polycom VoiceStation 500 Conference phone",1415.76,6,0.2,88.485,"","","","","","",""
7454,"CA-2017-134796","6/25/2017","7/1/2017","Bolingbrook","Geemarc AmpliPOWER60",148.48,2,0.2,16.704,"","","","","","",""
7455,"CA-2016-137743","7/30/2016","8/4/2016","Chicago","Avery 498",9.248,4,0.2,3.1212,"D545","WK78","BW39","M19","Q03","H02","Y02"
7456,"CA-2016-137743","7/30/2016","8/4/2016","Chicago","Tennsco 16-Compartment Lockers with Coat Rack",1036.624,2,0.2,51.8312,"D545","WK78","BW39","M19","Q03","H02","Y02"
7457,"CA-2015-137974","4/16/2015","4/18/2015","Waynesboro","Konftel 250 Conference phone - Charcoal black",569.64,2,0,148.1064,"D072","WK11","","M03","Q01","H01","Y01"
7458,"CA-2015-137974","4/16/2015","4/18/2015","Waynesboro","Cardinal EasyOpen D-Ring Binders",9.14,1,0,4.57,"D072","WK11","","M03","Q01","H01","Y01"
7459,"CA-2015-137974","4/16/2015","4/18/2015","Waynesboro","Tenex Antistatic Computer Chair Mats",1196.86,7,0,119.686,"D072","WK11","","M03","Q01","H01","Y01"
7460,"CA-2015-137974","4/16/2015","4/18/2015","Waynesboro","O'Sullivan 3-Shelf Heavy-Duty Bookcases",523.26,9,0,125.5824,"D072","WK11","","M03","Q01","H01","Y01"
7461,"US-2015-136987","4/11/2015","4/14/2015","Los Angeles","Canon PC-428 Personal Copier",639.968,4,0.2,215.9892,"D068","WK10","","M03","Q01","H01","Y01"
7462,"US-2015-136987","4/11/2015","4/14/2015","Los Angeles","Easy-staple paper",52.76,2,0,24.2696,"D068","WK10","","M03","Q01","H01","Y01"
7463,"CA-2015-138485","2/27/2015","3/1/2015","Seattle","Microsoft Natural Keyboard Elite",538.92,9,0,80.838,"D024","WK04","","M02","Q01","H01","Y01"
7464,"CA-2016-103709","9/8/2016","9/15/2016","Visalia","Eberhard Faber 3 1/2"" Golf Pencils",14.88,2,0,3.72,"","","","M11","Q03","H02","Y02"
7465,"CA-2016-103709","9/8/2016","9/15/2016","Visalia","Xerox 1900",34.24,8,0,15.408,"","","","M11","Q03","H02","Y02"
7466,"CA-2016-103709","9/8/2016","9/15/2016","Visalia","Mini 13-1/2 Capacity Data Binder Rack, Pearl",261.74,2,0,65.435,"","","","M11","Q03","H02","Y02"
7467,"CA-2016-138282","5/19/2016","5/23/2016","Los Angeles","Staple holder",87.84,8,0,23.7168,"D472","WK68","BW34","M16","Q03","H02","Y02"
7468,"CA-2017-148985","11/11/2017","11/15/2017","Los Angeles","Dax Clear Box Frame",34.92,4,0,11.8728,"","","","","","",""
7469,"CA-2014-138100","9/15/2014","9/20/2014","New York City","Easy-staple paper",14.94,3,0,7.0218,"","","","","","",""
7470,"CA-2014-138100","9/15/2014","9/20/2014","New York City","Master Caster Door Stop, Large Neon Orange",14.56,2,0,6.2608,"","","","","","",""
7471,"CA-2015-100734","9/15/2015","9/20/2015","Philadelphia","Avery Hidden Tab Dividers for Binding Systems",3.576,4,0.7,-2.8608,"D227","WK33","BW17","M08","Q01","H01","Y01"
7472,"CA-2015-100734","9/15/2015","9/20/2015","Philadelphia","Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184,2,0.2,-29.4368,"D227","WK33","BW17","M08","Q01","H01","Y01"
7473,"CA-2016-139997","7/1/2016","7/3/2016","Lehi","Hewlett Packard 310 Color Digital Copier",1499.95,5,0,449.985,"D513","WK74","BW37","M18","Q03","H02","Y02"
7474,"CA-2016-109652","4/10/2016","4/15/2016","Chicago","BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",13.568,4,0.2,3.2224,"D434","WK62","BW31","M15","Q03","H02","Y02"
7475,"CA-2014-167199","1/6/2014","1/10/2014","Henderson","Global Deluxe High-Back Manager's Chair",2573.82,9,0,746.4078,"","","","","","",""
7476,"CA-2014-167199","1/6/2014","1/10/2014","Henderson","Ibico Hi-Tech Manual Binding System",609.98,2,0,274.491,"","","","","","",""
7477,"CA-2014-167199","1/6/2014","1/10/2014","Henderson","Rogers Handheld Barrel Pencil Sharpener",5.48,2,0,1.4796,"","","","","","",""
7478,"CA-2014-167199","1/6/2014","1/10/2014","Henderson","GE 30524EE4",391.98,2,0,113.6742,"","","","","","",""
7479,"CA-2014-167199","1/6/2014","1/10/2014","Henderson","Wireless Extenders zBoost YX545 SOHO Signal Booster",755.96,4,0,204.1092,"","","","","","",""
7480,"CA-2014-167199","1/6/2014","1/10/2014","Henderson","Alliance Super-Size Bands, Assorted Sizes",31.12,4,0,0.3112,"","","","","","",""
7481,"CA-2014-167199","1/6/2014","1/10/2014","Henderson","Southworth 25% Cotton Granite Paper & Envelopes",6.54,1,0,3.0084,"","","","","","",""
7482,"CA-2016-124583","9/1/2016","9/3/2016","Huntington Beach","Globe Weis Peel & Seel First Class Envelopes",12.78,1,0,5.751,"","","","M11","Q03","H02","Y02"
7483,"CA-2014-113964","9/23/2014","9/30/2014","New York City","Avery Binding System Hidden Tab Executive Style Index Sets",18.464,4,0.2,6.924,"","","","","","",""
7484,"CA-2014-129938","12/15/2014","12/17/2014","Philadelphia","Global Wood Trimmed Manager's Task Chair, Khaki",445.802,7,0.3,-108.2662,"","","","","","",""
7485,"CA-2017-135111","12/28/2017","1/2/2018","Fargo","Staples in misc. colors",2.48,1,0,0.868,"","","","","","",""
7486,"CA-2017-135111","12/28/2017","1/2/2018","Fargo","Wilson Jones Impact Binders",25.9,5,0,12.691,"","","","","","",""
7487,"US-2015-134558","12/19/2015","12/24/2015","Dover","Xerox 1903",29.9,5,0,14.651,"D322","WK46","BW23","M11","Q01","H01","Y01"
7488,"US-2015-134558","12/19/2015","12/24/2015","Dover","Logitech diNovo Edge Keyboard",2249.91,9,0,517.4793,"D322","WK46","BW23","M11","Q01","H01","Y01"
7489,"US-2015-134558","12/19/2015","12/24/2015","Dover","Bretford Rectangular Conference Table Tops",1053.164,4,0.3,-105.3164,"D322","WK46","BW23","M11","Q01","H01","Y01"
7490,"CA-2017-157196","11/5/2017","11/9/2017","San Diego","Xerox 1996",12.96,2,0,6.2208,"","","","","","",""
7491,"CA-2015-108672","9/10/2015","9/16/2015","Los Angeles","Seth Thomas 13 1/2"" Wall Clock",106.68,6,0,33.0708,"D223","WK32","BW16","M08","Q01","H01","Y01"
7492,"US-2017-118598","11/16/2017","11/16/2017","Utica","iOttie HLCRIO102 Car Mount",119.94,6,0,5.997,"","","","","","",""
7493,"US-2017-160836","9/11/2017","9/16/2017","Houston","Xerox 1953",10.272,3,0.2,3.21,"","","","","","",""
7494,"US-2017-160836","9/11/2017","9/16/2017","Houston","Bevis Round Conference Table Top & Single Column Base",512.19,5,0.3,-65.853,"","","","","","",""
7495,"US-2017-160836","9/11/2017","9/16/2017","Houston","Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",1.556,2,0.8,-4.2012,"","","","","","",""
7496,"CA-2017-121048","7/14/2017","7/18/2017","Westminster","Acco Suede Grain Vinyl Round Ring Binder",4.448,2,0.2,1.4456,"","","","","","",""
7497,"CA-2017-121048","7/14/2017","7/18/2017","Westminster","Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",276.69,3,0,49.8042,"","","","","","",""
7498,"CA-2017-121048","7/14/2017","7/18/2017","Westminster","OIC Binder Clips, Mini, 1/4"" Capacity, Black",4.96,4,0,2.3312,"","","","","","",""
7499,"CA-2017-121048","7/14/2017","7/18/2017","Westminster","BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",71.92,4,0,20.8568,"","","","","","",""
7500,"CA-2017-121048","7/14/2017","7/18/2017","Westminster","Eldon 200 Class Desk Accessories, Burgundy",18.84,3,0,7.9128,"","","","","","",""
7501,"CA-2017-121048","7/14/2017","7/18/2017","Westminster","Sony Micro Vault Click 8 GB USB 2.0 Flash Drive",140.97,3,0,19.7358,"","","","","","",""
7502,"CA-2017-121048","7/14/2017","7/18/2017","Westminster","GE 30524EE4",470.376,3,0.2,52.9173,"","","","","","",""
7503,"US-2017-120147","3/30/2017","3/30/2017","Los Angeles","Manco Dry-Lighter Erasable Highlighter",6.08,2,0,2.0672,"","","","","","",""
7504,"US-2017-120147","3/30/2017","3/30/2017","Los Angeles","AT&T CL83451 4-Handset Telephone",164.792,1,0.2,18.5391,"","","","","","",""
7505,"CA-2016-158043","1/31/2016","2/4/2016","Atlantic City","Staple envelope",23.36,2,0,11.68,"D364","WK52","BW26","M13","Q03","H02","Y02"
7506,"US-2017-106579","6/8/2017","6/13/2017","Skokie","GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.176,4,0.8,-18.8728,"","","","","","",""
